"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@FurryMachine","Furry Machine 🇧🇷","@GugaNoblat Bora fazer um outro teste com o carro circulando com o berrante e um drone filmando de cima o balé do gado seguindo pra onde você quiser.","0","0","0","1587385784000","20 Apr 2020","FurryMachine/status/1252212854859669506","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@StashWarrior","Scott Thomas","@amandacarpenter Borg Collective Drones Should Not Speak! Go Back to Your Cube!","0","0","0","1587386541000","20 Apr 2020","StashWarrior/status/1252216029096431616","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Kiotachey","An Average American Voice","@MattWalshBlog EXACTLY! Those Drones r from 🇨🇳 & DOJ warned they're sending info 2 CCP! FAA & FED GOV should Stop it 1st!","0","0","0","1587387076000","20 Apr 2020","Kiotachey/status/1252218277016846336","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@GhEquilibrium","Equilibrium Gh","Covid-19: Zipline Drones delivers test samples Of Coronavirus to Noguchi, KCCR https://t.co/wCzpInjfh0 https://t.co/XXGHlI9tyE","0","0","0","1587387286000","20 Apr 2020","GhEquilibrium/status/1252219155589271553","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@clarapimentelrj","clr","@alcantarabeck Eu imagino essa cena queria ser um drone kkkkkkkkkkkkkkkk","0","0","0","1587385888000","20 Apr 2020","clarapimentelrj/status/1252213291096645632","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@XHNews","China Xinhua News","Cloud computing, 5G, drones and more: digital technologies are making Chinese cities smarter amid #COVID19 epidemic https://t.co/Z5XPryAqFh https://t.co/OmLWUHS6fW","6","24","56","1587380305000","20 Apr 2020","XHNews/status/1252189874863521793","https://twitter.com/search?lang=en&q=drone&src=typed_query","COVID19"
"@DUOaerial","DUO Aerial","Will #Pandemic #Drones Help With the #Detection of #COVID19 Cases? https://t.co/5eZXeMd3Lj https://t.co/lsP26Kj6Yo","0","0","0","1587387665000","20 Apr 2020","DUOaerial/status/1252220746451034113","https://twitter.com/search?lang=en&q=drone&src=typed_query","Pandemic | Drones | Detection | COVID19"
"@Droneydroneface","Drone","mama Mia thatsa pirate Peter griffin","0","0","0","1587387807000","20 Apr 2020","Droneydroneface/status/1252221342142935040","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@xilourisaga","xilouris aga #İbrahimYaşamalı","drone'a ateş eden olur diye, şemikler, dedebaşı, örnekköy, doğancay civarina gitmemişler lol https://t.co/rY5Y1YjGnp","1","0","0","1587386543000","20 Apr 2020","xilourisaga/status/1252216039619903490","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@spigaro","Drone","@To_pouli_tou_Ro Από πρόπερσι","0","0","0","1587386870000","20 Apr 2020","spigaro/status/1252217411446681602","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Sheryl89C","slc","@MattWalshBlog If the drone is flying over your personal property and you see it at a threat can you shoot it down?","0","0","2","1587386595000","20 Apr 2020","Sheryl89C/status/1252216256738078721","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Boxford19","Boxford","@shannonrwatts @waltshaub clear and present danger, drone this pos","0","0","0","1587386830000","20 Apr 2020","Boxford19/status/1252217242042937346","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@EPI_News","EPI Group","We are pleased to announce that the second in our webinar series will be held on Thursday 23rd April at 2pm (UK time). In 'Drone sensors - geoscience from the air' we discuss how drones are reshaping the geoscience landscape. To register : https://t.co/ELzJjZUBXq https://t.co/2xQIgW7M9Y","0","0","0","1587387735000","20 Apr 2020","EPI_News/status/1252221038160642048","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@rsrikanth05","Srikanth Ramakrishnan / שריקנט ראמקרישנאן","@sahil11p @vireshnarkar I think I might be able to map it. I've found a lot Drone footage of the region Plus some Google Earth updates. Will ping you about it.","1","0","0","1587386753000","20 Apr 2020","rsrikanth05/status/1252216922285805568","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@pdacosta","Pedro da Costa","Bread lines, USA. https://t.co/8ukHsHKExl https://t.co/5AFxYzpipP","91","950","1426","1587374524000","20 Apr 2020","pdacosta/status/1252165627713933312","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@RGMNumber8","iamtherealRGM","@RepStevenSmith @Alyssa_Milano @CDCgov Drones spying on innocent citizens is more than distressing. It’s criminal. Citizens spying on & snitching on fellow citizens is criminal. Orwellian society is not something any of us should want. Govt cannot protect us from the world by taking away our rights & freedoms. Wake up","0","0","0","1587386308000","20 Apr 2020","RGMNumber8/status/1252215054931496962","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@discovael","𝙇𝙤𝙜𝙞𝙘 𝙋𝙖𝙧𝙩𝙮","the engineer class in Mass Effect is way more fun to play than i thought it would be. i <3 my little drone.","0","0","0","1587387293000","20 Apr 2020","discovael/status/1252219183380795394","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@phaedrachrousos","Phaedra Chrousos","Interesting look into DJI, the Chinese-owned #drone maker that has a 77% share of US' consumer drone sales and what that means for the thousands of police departments and federal agencies using them. https://t.co/iUwqmlLReQ #robotics #UAV https://t.co/Duo1Iw35bt","0","0","0","1587386708000","20 Apr 2020","phaedrachrousos/status/1252216730157490176","https://twitter.com/search?lang=en&q=drone&src=typed_query","drone | robotics | UAV"
"@Exiledathome","Exiled at Home","@rileybrewer1 @HackneyedAbbort @MarcherLord1 Drone","1","0","0","1587386252000","20 Apr 2020","Exiledathome/status/1252214819387838465","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@drone35248141","Drone","@Orgulho38 @INOUE08364819 #FechadoComBolsonaro aço","0","0","0","1587386503000","20 Apr 2020","drone35248141/status/1252215872682409985","https://twitter.com/search?lang=en&q=drone&src=typed_query","FechadoComBolsonaro"
"@mojokdotco","MOJOK.co","yang pengen beli drone~ #Konter https://t.co/NWs2mfI9Gs","0","0","0","1587387600000","20 Apr 2020","mojokdotco/status/1252220471774453760","https://twitter.com/search?lang=en&q=drone&src=typed_query","Konter"
"@WiiS0ciety","Wii live in a society","@SocialJWorrier @LackingSaint ok first jack's argument was literally ""mauler fans are crazy drones and mauler isn't a human being because he doesn't tell his fans to not harass anyone every 10 seconds (like people with brains don't know that already) and you just repeated what he said, and the only thing ...","1","0","0","1587387037000","20 Apr 2020","WiiS0ciety/status/1252218112449155074","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@gatewaypundit","Jim Hoft","NEVER FORGET: Democrat Lawmakers SILENT as Pelosi REFUSES to Pass More Funding for Suffering Small Businesses and Downplays Urgency! #TheyJustDontCare @RealDonaldTrump https://t.co/1euCa89oWb via @gatewaypundit","83","1473","1697","1587315149000","19 Apr 2020","gatewaypundit/status/1251916591370993665","https://twitter.com/search?lang=en&q=drone&src=typed_query","TheyJustDontCare"
"@banks2306","Ryan Eubanks","@MattWalshBlog If this was tried it the south, the drone would be shot down.","0","0","0","1587386772000","20 Apr 2020","banks2306/status/1252216999016628225","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@omerfarukarabac","ARABACI","@Busralsall Siyaset gönüllük işi olmalı ve maaş asgari ücret olmalı heleki bir yerden maaşın varsa 2. asla olmamalı ve akademisyen olanları gördük nihat hatipoglu bile akedemisyen ekolu ses ile masal anlatan bir tip ve burhan kuzu bide nuh drone kullandı dedi biri :) akp akemisyenleri","0","0","0","1587385655000","20 Apr 2020","omerfarukarabac/status/1252212313177960448","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Mommacatofboys","Mommacat","@jason_howerton Drones made in China (DJI)","0","0","0","1587387237000","20 Apr 2020","Mommacatofboys/status/1252218949154099200","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@reine_sable","sable*lockdown","@streetpress @laquadrature Macron va vite signer un décret donnant toute latitude d exploitations et de pratiques de ces drones. Les services de l'état ne réfléchissent même plus à la légalité des actions, ils attendent que la société civile relève les erreurs et ils préparent les décrets.","0","0","0","1587385792000","20 Apr 2020","reine_sable/status/1252212891501166594","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@spigaro","Drone","@To_pouli_tou_Ro Τρεις μέχρι τώρα","1","0","2","1587386316000","20 Apr 2020","spigaro/status/1252215089362604032","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@dilan_aratemur","Dilan Aratemur","Bu karantina bitmeyecek gibi.. Bir drone alayım , en azından etrafı gezintiye çıkarım.","1","0","3","1587385845000","20 Apr 2020","dilan_aratemur/status/1252213112922673152","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@drones0613","🎗드론즈","@ranvi_y 그쳐... 영서를 안 낼 순 없죠 ㅋㅋㅋㅋㅋㅋ 단장님도 나오면 좋겠네요 (김칫국","0","0","0","1587387716000","20 Apr 2020","drones0613/status/1252220961216098308","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@9thEagle_","P R 3 L I Δ T Φ R","Welcome to the Police State. Also worthy to note , these drones were donated by a ''Chinese company''...lol. https://t.co/IQzhppDmVt","0","0","0","1587386805000","20 Apr 2020","9thEagle_/status/1252217139504844800","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Gnomeponders","Garden Gnome","I have just realised what’s missing when the Google Meet, Zoom etc etc requests arrive. No biscuits. Surely a drone could pop by with a packet of bourbons or whatever your preference may be to get one through a Board (on occasions bored) meeting. #COVID19 #GoogleMeet #zoom","0","1","0","1587385681000","20 Apr 2020","Gnomeponders/status/1252212423240626178","https://twitter.com/search?lang=en&q=drone&src=typed_query","COVID19 | GoogleMeet | zoom"
"@micahjay1","Micah Rosenbloom","Thinking about @pmarca's post. What does this mean for VCs? Is it time to start thinking about sustainability, infrastructure, cleantech and other separate investment vehicles? Will we sacrifice returns (will we have to)? Last time cleantech didn't go well, but maybe this time?","4","0","7","1587385233000","20 Apr 2020","micahjay1/status/1252210545136148480","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@MattRockwood","is that 6ft between us or ru just happy to see me","Has anyone checked her incessant blinking for Morse code? More likely @realDonaldTrump has created another feckless drone. https://t.co/ajpgfABk7z","0","0","0","1587386416000","20 Apr 2020","MattRockwood/status/1252215506901311488","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Zeyneb_v","Zeynepp","Drone alip balkondan onu uçurma fikrini aklimdan çıkaramıyorum","0","0","0","1587386761000","20 Apr 2020","Zeyneb_v/status/1252216954011688960","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@mashable","Mashable","This Lego set lets you control a group of drones in real time https://t.co/g5mF5JhuY6","3","30","71","1587385620000","20 Apr 2020","mashable/status/1252212167086145536","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@johnmknox","R.I.P. Bite Yer Legs #MOT","@MattWalshBlog Exercise your #2A rights on the drone.","0","0","0","1587387073000","20 Apr 2020","johnmknox/status/1252218261900611586","https://twitter.com/search?lang=en&q=drone&src=typed_query","2A"
"@AdrienSifre","Fotografik33 - Drone33","Prenez votre envol avec Le Port des Tuiles vu du ciel! D'autres photos et réalisations sur https://t.co/2UzNY2nnDn #PortdesTuiles #Biganos #Gironde #NouvelleAquitaine #ciel #photos #videos #drone #UAV #port #bateaux #Freedom #DJI #mavic https://t.co/hSH36TZunm","0","0","0","1587387632000","20 Apr 2020","AdrienSifre/status/1252220606650744832","https://twitter.com/search?lang=en&q=drone&src=typed_query","PortdesTuiles | Biganos | Gironde | NouvelleAquitaine | ciel | photos | videos | drone | UAV | port | bateaux | Freedom | DJI | mavic"
"@gabrybeca","Gabriele Becattini","@corradoformigli Bravi! C'è da considerare anche il fatto che se fosse successo da noi si sarebbe alzato in volo il drone, l'elicottero della polizia etc etc..(?)","0","0","0","1587385958000","20 Apr 2020","gabrybeca/status/1252213587390664704","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@FreeEndeavour","Marshall Crago","@ronburg54053071 @MattWalshBlog What's the drone for?","0","0","0","1587387780000","20 Apr 2020","FreeEndeavour/status/1252221229202898945","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@noelweks_","Agent wa Özil🇰🇪🏍☃️","@VictorMochere Looks like a drone to me. Going by how the Mt. Goat was staring at the cam.","0","0","1","1587386208000","20 Apr 2020","noelweks_/status/1252214632279937025","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@alfbibby","Alf Bibby","@BBCLN just watch the article with the drone over the north east, not one picture of Sunderland, why?","0","0","0","1587386864000","20 Apr 2020","alfbibby/status/1252217386578644993","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@joseveje","DRONES.........👅","@griebenow_ken @ThaRealBello Tiitties","0","0","0","1587386056000","20 Apr 2020","joseveje/status/1252213997555908609","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@PeterSweden7","PeterSweden","Time for some traditional Swedish cuisine. This is knäckebröd. A hard, crispy, dry, bread. It's very healthy and high in fibre. It's part of my self isolation diet. Normally you eat this with cheese or caviar paste. Yummy😁 https://t.co/EsdG13F5TY","164","34","448","1587225038000","18 Apr 2020","PeterSweden7/status/1251538638720155649","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@CarolineRose8","Caroline Rose","Behind the #Coronavirus curtain, Libya's civil war gets more contentious. @FinancialTimes reported the #UAE continues to violate the arms embargo, shipping 1,000 tons of jet fuel to #Haftar's #LNA. #Turkey has been upping the ante in #Libya, upping drone strikes on #LNA forces.","0","0","2","1587386556000","20 Apr 2020","CarolineRose8/status/1252216091985797121","https://twitter.com/search?lang=en&q=drone&src=typed_query","Coronavirus | UAE | Haftar | LNA | Turkey | Libya | LNA"
"@CloftStop","Stop The Invasion","@Charly_Fraley @AndyBeshearKY Those drones were flying low. A goose gun with 00 buck. Don't go outside. Open a window.","1","1","1","1587385661000","20 Apr 2020","CloftStop/status/1252212342030512129","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@chickenbaconran","Never Socialism","@TheSun The drone makers business is booming.","0","0","0","1587386409000","20 Apr 2020","chickenbaconran/status/1252215475335036929","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Enterafricaaol2","Enterafrica@aol.com","@washingtonpost Just another of the minority Extreamists & Neo-nazi supremacists cult members of Donald Trump's casino & brothel regime's DECEPTIVE & political Arsonist Drones on the March & or Protest for a Collective Burial. Endeavor to do no harm D. Trump & Cultist.","0","0","0","1587386076000","20 Apr 2020","Enterafricaaol2/status/1252214081605509121","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
